State id,Date,Simulated total infected,Simulated total death,Simulated total recovery
22.0,19/5/2020,1.5876243314216112,1.6478946818355633,274.12375509478835
22.0,20/5/2020,1.584972560705959,1.6644701855996862,308.86910502074477
22.0,21/5/2020,1.5929555092386554,1.6802142035438152,345.3288330963639
22.0,22/5/2020,1.6120658437456803,1.695177793510648,383.43040059789814
22.0,23/5/2020,1.6427402147596695,1.7094895800463343,423.10692275540515
22.0,24/5/2020,1.6854016375983398,1.7233377330514326,464.2971140394613
22.0,25/5/2020,1.7404897817561857,1.7369139119011063,506.9451398935436
22.0,26/5/2020,1.808483269726609,1.7503717888842745,551.0003759584864
22.0,27/5/2020,1.889916732160696,1.7638063079282826,596.4171070594098
22.0,28/5/2020,1.9853944498362806,1.7772528756667154,643.1541922504034
22.0,29/5/2020,2.095601813761224,1.7906999025325188,691.1747192173892
22.0,30/5/2020,2.22131544829624,1.804105705881661,740.4456675461911
22.0,31/5/2020,2.363412593244876,1.8174136851907885,790.9375932288933
,1/6/2020,2.5228801789232613,1.8305634593280378,842.6243401544647
23.0,14/3/2020,30.0,0.0,0.0
23.0,15/3/2020,35.609246182236134,0.0,0.891552998405058
23.0,16/3/2020,41.18230250857739,0.0,1.8796202492645244
23.0,17/3/2020,46.07964690493649,0.0,2.899955530937015
23.0,18/3/2020,49.42448808951574,0.0,3.8567895661947875
23.0,19/3/2020,50.300254049272226,0.0,4.730837032725122
23.0,20/3/2020,47.75227115928502,0.0,5.470296845135758
23.0,21/3/2020,41.41227841360428,0.0,6.048346206632041
23.0,22/3/2020,33.36446341633183,0.0,6.470732960502726
23.0,23/3/2020,28.67633019713281,0.0,6.758802980049677
23.0,24/3/2020,23.491541115398427,0.0,6.907986493329309
23.0,25/3/2020,17.709475878573596,0.0,6.989109881716665
23.0,26/3/2020,12.72900688573069,0.0,7.031097556564346
23.0,27/3/2020,6.911142390768094,0.0,7.044371734910311
23.0,28/3/2020,5.184623645426406,0.0,7.051561270576284
23.0,29/3/2020,3.488480604701071,0.0,7.046672493783994
23.0,30/3/2020,2.3579954381484667,0.0,7.038638558865081
23.0,31/3/2020,1.9519559390125512,0.0364975839729666,7.004792758690699
23.0,1/4/2020,1.5163009016080087,0.08032557631513285,6.967756969835193
23.0,2/4/2020,1.452643662763438,0.13051217979870605,6.920934312469195
23.0,3/4/2020,1.3933218551034339,0.1858508074348039,6.869874133691628
23.0,4/4/2020,1.3347756877952315,0.24476840282626142,6.816145234764657
23.0,5/4/2020,1.3610375862882984,0.30516726913843706,6.7652495620419435
23.0,6/4/2020,1.28970362807034,0.36447635648347715,6.719431045230114
23.0,7/4/2020,1.316474541463128,0.4199864763271109,6.681023974047692
23.0,8/4/2020,1.1853217428871932,0.4709470803557503,6.650968653159838
23.0,9/4/2020,1.211654418795745,0.5160532892072809,6.630728172417656
23.0,10/4/2020,1.2380315571108385,0.5539069523837705,6.6213031798453565
23.0,11/4/2020,1.26437157213324,0.5825112614991349,6.6245930017361045
23.0,12/4/2020,1.3260245089341083,0.6040819100243344,6.655688188081857
23.0,13/4/2020,1.3971203359277027,0.6222738743357311,6.691299398924183
23.0,14/4/2020,1.4784308685404413,0.6406487217908746,6.728322820551376
23.0,15/4/2020,1.570805179114033,0.6603321948431244,6.766087841534777
23.0,16/4/2020,1.6751791042794566,0.6820603360939725,6.804320090789974
23.0,17/4/2020,1.792585041313695,0.7057499801219146,6.843578871774362
23.0,18/4/2020,1.9105947730057615,0.7302902592822124,6.884003050255935
23.0,19/4/2020,2.003822471999948,0.7561712163453943,6.928414100954176
23.0,20/4/2020,2.0592895021228075,0.7834715642913459,6.978461944809821
23.0,21/4/2020,2.0732005613508324,0.8122516237451131,7.034361675915153
23.0,22/4/2020,2.064590888619385,0.8425558775566397,7.0972553021721385
23.0,23/4/2020,2.044788432612532,0.8744379155918721,7.155182929178652
23.0,24/4/2020,1.9963428785022652,0.9079101087297861,7.215878060396781
23.0,25/4/2020,1.9314540047896562,0.9430052293975798,7.275984501720842
23.0,26/4/2020,1.8575610391584467,0.9797002249829709,7.333497192718777
23.0,27/4/2020,1.7793077514324327,1.0180122169641852,7.387164513767715
23.0,28/4/2020,1.6996293726539704,1.0579528148022472,7.436240154398214
23.0,29/4/2020,1.620384650834066,1.096133199783729,7.483698670446871
23.0,30/4/2020,1.542739558210281,1.1326650703557355,7.5292214714295405
23.0,1/5/2020,1.467408148969483,1.167655122919568,7.5726294230972275
23.0,2/5/2020,1.3948075363247683,1.20120581101903,7.6138343323907005
23.0,3/5/2020,1.3251591639216846,1.233416012927421,7.652806705477321
23.0,4/5/2020,1.257999399249179,1.2643816303823003,7.732146887599954
23.0,5/5/2020,1.1997921268916467,1.294493218790891,8.832890687468598
23.0,6/5/2020,1.1658674782779468,1.3238865549031624,12.057028422085574
23.0,7/5/2020,1.1563022201520836,1.3525951053357244,17.548803620996807
23.0,8/5/2020,1.1636536978519951,1.3805660093126877,25.456555805856162
23.0,9/5/2020,1.1796156425293405,1.4073766348743337,35.8792791535732
23.0,10/5/2020,1.1973541001603691,1.4333915635207413,48.84241313083251
23.0,11/5/2020,1.2121665314101855,1.4584683129958278,64.31952657317558
23.0,12/5/2020,1.2213403569899186,1.482527721695354,82.25820450061985
23.0,13/5/2020,1.223680830447689,1.5055349461458274,102.5923682360465
23.0,14/5/2020,1.2190134615088248,1.52748497284002,125.24595979415847
23.0,15/5/2020,1.2077829429459521,1.54839224105008,150.13505416927615
23.0,16/5/2020,1.1907653903449913,1.5682834594874258,177.17050627938784
23.0,17/5/2020,1.184361579731441,1.5871927363975982,206.26099153487624
23.0,18/5/2020,1.184880090631404,1.605158324734744,237.31601288599222
23.0,19/5/2020,1.193522390921052,1.622220472039734,270.2479512800763
23.0,20/5/2020,1.2111493020980166,1.6384200168237435,304.9734730878669
23.0,21/5/2020,1.2384066743728452,1.6537971118251262,341.41440119430865
23.0,22/5/2020,1.2758164986048819,1.668405446629774,379.4981428835092
23.0,23/5/2020,1.323840895085585,1.6823710290674472,419.15776665072366
23.0,24/5/2020,1.3829268749095527,1.6958753363205818,460.3319459600153
23.0,25/5/2020,1.4535380369734174,1.7091021677086005,502.9648078449364
23.0,26/5/2020,1.5361775789391383,1.7221984443640495,547.0056897351834
23.0,27/5/2020,1.6314055957459708,1.7352547365874926,592.408837123348
23.0,28/5/2020,1.7398526687891838,1.7483047471198012,639.1330683085384
23.0,29/5/2020,1.8622311018657671,1.7613374700462348,687.1414291942151
23.0,30/5/2020,1.9993447349226008,1.7743134340616171,736.4008572355301
23.0,31/5/2020,2.1520979882977493,1.7871792181340826,786.8818666213475
,1/6/2020,2.3215046067395866,1.7998780536707675,838.5582603068971
24.0,14/3/2020,30.0,0.0,0.0
24.0,15/3/2020,35.13126519901735,0.0,0.9347348230485952
24.0,16/3/2020,40.84378875877564,0.0,1.981808597798429
24.0,17/3/2020,46.98580890381155,0.0,3.1261214369423733
24.0,18/3/2020,53.217791249203536,0.0,4.331365908736756
24.0,19/3/2020,58.81665864792805,0.0,5.529419904209762
24.0,20/3/2020,62.67269103071645,0.0,6.609827112432444
24.0,21/3/2020,63.3755132183203,0.0,7.622945833075224
24.0,22/3/2020,59.55375821382463,0.0,8.480466907191289
24.0,23/3/2020,50.417591150886835,0.0,9.14391850594652
24.0,24/3/2020,39.268793939349976,0.0,9.615843816910465
24.0,25/3/2020,35.040606739384636,0.0,10.165501822422135
